都道府県,都道府県コード,市区町村,市区町村コード,緯度,経度,イベント番号,イベント,発生件数
福井県,18,越前市,209,35.926566,136.187531,2,急ハンドル,7
福井県,18,越前市,209,35.919952,136.163616,2,急ハンドル,7
福井県,18,越前市,209,35.876871,136.165882,2,急ハンドル,8
福井県,18,越前市,209,35.908157,136.171213,2,急ハンドル,14
福井県,18,越前市,209,35.951226,136.200874,2,急ハンドル,7
福井県,18,越前市,209,35.871699,136.167662,2,急ハンドル,7
福井県,18,越前市,209,35.90788,136.171441,2,急ハンドル,26
福井県,18,越前市,209,35.901375,136.170786,2,急ハンドル,10
福井県,18,越前市,209,35.901451,136.170816,2,急ハンドル,17
福井県,18,越前市,209,35.876537,136.165871,2,急ハンドル,16
福井県,18,越前市,209,35.907944,136.191953,2,急ハンドル,10
福井県,18,越前市,209,35.902032,136.19228,2,急ハンドル,12
福井県,18,越前市,209,35.876539,136.165908,2,急ハンドル,7
福井県,18,越前市,209,35.901922,136.192271,2,急ハンドル,9
福井県,18,越前市,209,35.88408299,136.167307,2,急ハンドル,15
福井県,18,越前市,209,35.900466,136.170955,2,急ハンドル,15
福井県,18,越前市,209,35.884046,136.167282,2,急ハンドル,11
福井県,18,越前市,209,35.852987,136.131089,2,急ハンドル,9
福井県,18,越前市,209,35.88237199,136.178119,2,急ハンドル,11
福井県,18,越前市,209,35.872836,136.156491,2,急ハンドル,12
福井県,18,越前市,209,35.902234,136.19236,2,急ハンドル,29
福井県,18,越前市,209,35.872909,136.15659,2,急ハンドル,11
福井県,18,越前市,209,35.900556,136.171104,2,急ハンドル,58
福井県,18,越前市,209,35.900698,136.203917,2,急ハンドル,10
福井県,18,越前市,209,35.917789,136.247962,2,急ハンドル,13
福井県,18,越前市,209,35.90063099,136.170628,2,急ハンドル,25
福井県,18,越前市,209,35.85299899,136.131213,2,急ハンドル,8
福井県,18,越前市,209,35.95032,136.201667,2,急ハンドル,8
福井県,18,越前市,209,35.912163,136.245746,2,急ハンドル,21
福井県,18,越前市,209,35.948697,136.249672,2,急ハンドル,9
福井県,18,越前市,209,35.919813,136.25142,2,急ハンドル,27
福井県,18,越前市,209,35.90119399,136.198911,2,急ハンドル,28
福井県,18,越前市,209,35.919386,136.189056,2,急ハンドル,9
福井県,18,越前市,209,35.90055199,136.171089,2,急ハンドル,14
福井県,18,越前市,209,35.917735,136.239958,2,急ハンドル,8
福井県,18,越前市,209,35.950271,136.201732,2,急ハンドル,9
福井県,18,越前市,209,35.902133,136.192269,2,急ハンドル,7
福井県,18,越前市,209,35.921964,136.245609,2,急ハンドル,46
福井県,18,越前市,209,35.92207299,136.245695,2,急ハンドル,16
福井県,18,越前市,209,35.91507699,136.235223,2,急ハンドル,11
福井県,18,越前市,209,35.93627999,136.263369,2,急ハンドル,7
福井県,18,越前市,209,35.917726,136.247758,2,急ハンドル,19
福井県,18,越前市,209,35.916694,136.159445,2,急ハンドル,9
福井県,18,越前市,209,35.894909,136.178367,2,急ハンドル,11
福井県,18,越前市,209,35.951768,136.201038,2,急ハンドル,21
福井県,18,越前市,209,35.902903,136.236723,2,急ハンドル,10
福井県,18,越前市,209,35.88195799,136.049679,2,急ハンドル,7
福井県,18,越前市,209,35.93876499,136.147897,2,急ハンドル,14
福井県,18,越前市,209,35.87976299,136.172969,2,急ハンドル,42
福井県,18,越前市,209,35.900447,136.204058,2,急ハンドル,9
福井県,18,越前市,209,35.900472,136.128182,2,急ハンドル,22
福井県,18,越前市,209,35.90067899,136.170703,2,急ハンドル,9
福井県,18,越前市,209,35.9166,136.159377,2,急ハンドル,9
福井県,18,越前市,209,35.853067,136.131181,2,急ハンドル,9
福井県,18,越前市,209,35.924304,136.246157,2,急ハンドル,9
福井県,18,越前市,209,35.950722,136.202616,2,急ハンドル,10
福井県,18,越前市,209,35.875006,136.172075,2,急ハンドル,9
福井県,18,越前市,209,35.875348,136.288476,2,急ハンドル,8
福井県,18,越前市,209,35.91969499,136.165595,2,急ハンドル,9
福井県,18,越前市,209,35.88844499,136.156742,2,急ハンドル,7
福井県,18,越前市,209,35.888491,136.156652,2,急ハンドル,10
福井県,18,越前市,209,35.89669399,136.138133,2,急ハンドル,88
福井県,18,越前市,209,35.896124,136.144926,2,急ハンドル,51
福井県,18,越前市,209,35.889788,136.150903,2,急ハンドル,21
福井県,18,越前市,209,35.906373,136.148838,2,急ハンドル,13
福井県,18,越前市,209,35.890413,136.148682,2,急ハンドル,7
福井県,18,越前市,209,35.890367,136.148822,2,急ハンドル,18
福井県,18,越前市,209,35.896599,136.138131,2,急ハンドル,14
福井県,18,越前市,209,35.896081,136.144958,2,急ハンドル,15
福井県,18,越前市,209,35.896271,136.144911,2,急ハンドル,12
福井県,18,越前市,209,35.896726,136.13812,2,急ハンドル,26
福井県,18,越前市,209,35.901345,136.170876,2,急ハンドル,39
福井県,18,越前市,209,35.896628,136.138098,2,急ハンドル,13
福井県,18,越前市,209,35.890513,136.144086,2,急ハンドル,7
福井県,18,越前市,209,35.894976,136.178402,2,急ハンドル,15
福井県,18,越前市,209,35.868955,136.151222,2,急ハンドル,10
福井県,18,越前市,209,35.898627,136.139228,2,急ハンドル,16
福井県,18,越前市,209,35.896593,136.138096,2,急ハンドル,7
福井県,18,越前市,209,35.885675,136.162214,2,急ハンドル,49
福井県,18,越前市,209,35.876882,136.165955,2,急ハンドル,15
福井県,18,越前市,209,35.886103,136.163965,2,急ハンドル,7
福井県,18,越前市,209,35.951336,136.200181,2,急ハンドル,12
福井県,18,越前市,209,35.950862,136.20253,2,急ハンドル,33
福井県,18,越前市,209,35.897167,136.211694,2,急ハンドル,9
福井県,18,越前市,209,35.908184,136.171175,2,急ハンドル,8
福井県,18,越前市,209,35.919828,136.164987,2,急ハンドル,41
福井県,18,越前市,209,35.879813,136.173033,2,急ハンドル,12
福井県,18,越前市,209,35.879952,136.173002,2,急ハンドル,13
福井県,18,越前市,209,35.901884,136.198574,2,急ハンドル,12
福井県,18,越前市,209,35.899765,136.203401,2,急ハンドル,15
福井県,18,越前市,209,35.882269,136.178242,2,急ハンドル,8
福井県,18,越前市,209,35.91682,136.191063,2,急ハンドル,7
福井県,18,越前市,209,35.90202399,136.192479,2,急ハンドル,32
福井県,18,越前市,209,35.918314,136.179283,2,急ハンドル,7
福井県,18,越前市,209,35.938612,136.147837,2,急ハンドル,20
福井県,18,越前市,209,35.907901,136.146802,2,急ハンドル,16
福井県,18,越前市,209,35.915306,136.136703,2,急ハンドル,19
福井県,18,越前市,209,35.920099,136.146638,2,急ハンドル,10
福井県,18,越前市,209,35.916934,136.19256,2,急ハンドル,7
福井県,18,越前市,209,35.91536,136.136676,2,急ハンドル,21
福井県,18,越前市,209,35.91625,136.136972,2,急ハンドル,18
福井県,18,越前市,209,35.91690599,136.192498,2,急ハンドル,8
福井県,18,越前市,209,35.914242,136.138367,2,急ハンドル,9
福井県,18,越前市,209,35.85309199,136.131441,2,急ハンドル,35
福井県,18,越前市,209,35.87292,136.15667,2,急ハンドル,26
福井県,18,越前市,209,35.853029,136.131297,2,急ハンドル,12
福井県,18,越前市,209,35.91707,136.192614,2,急ハンドル,12
福井県,18,越前市,209,35.91180399,136.208462,2,急ハンドル,12
福井県,18,越前市,209,35.90116299,136.199028,2,急ハンドル,7
福井県,18,越前市,209,35.93450399,136.267801,2,急ハンドル,8
福井県,18,越前市,209,35.93636699,136.263211,2,急ハンドル,7
福井県,18,越前市,209,35.90592,136.192117,2,急ハンドル,7
福井県,18,越前市,209,35.938871,136.147959,2,急ハンドル,46
福井県,18,越前市,209,35.898597,136.13924,2,急ハンドル,8
福井県,18,越前市,209,35.900302,136.128045,2,急ハンドル,33
福井県,18,越前市,209,35.890669,136.144063,2,急ハンドル,19
福井県,18,越前市,209,35.872776,136.156543,2,急ハンドル,57
福井県,18,越前市,209,35.872844,136.158135,2,急ハンドル,11
福井県,18,越前市,209,35.900641,136.142771,2,急ハンドル,7
福井県,18,越前市,209,35.907883,136.146834,2,急ハンドル,14
福井県,18,越前市,209,35.938788,136.147929,2,急ハンドル,47
福井県,18,越前市,209,35.93451499,136.267785,2,急ハンドル,10
福井県,18,越前市,209,35.931998,136.260188,2,急ハンドル,24
福井県,18,越前市,209,35.917699,136.247703,2,急ハンドル,11
福井県,18,越前市,209,35.912276,136.245873,2,急ハンドル,46
福井県,18,越前市,209,35.934499,136.267829,2,急ハンドル,8
福井県,18,越前市,209,35.93477699,136.267121,2,急ハンドル,35
福井県,18,越前市,209,35.91769,136.247673,2,急ハンドル,24
福井県,18,越前市,209,35.916581,136.24705,2,急ハンドル,13
福井県,18,越前市,209,35.9118,136.208523,2,急ハンドル,22
福井県,18,越前市,209,35.90147799,136.167319,2,急ハンドル,7
福井県,18,越前市,209,35.948513,136.245281,2,急ハンドル,9
福井県,18,越前市,209,35.901323,136.146708,2,急ハンドル,7
福井県,18,越前市,209,35.930956,136.252479,2,急ハンドル,10
福井県,18,越前市,209,35.935885,136.284271,2,急ハンドル,8
福井県,18,越前市,209,35.93089599,136.252467,2,急ハンドル,46
福井県,18,越前市,209,35.932025,136.260143,2,急ハンドル,58
福井県,18,越前市,209,35.93445599,136.264447,2,急ハンドル,10
福井県,18,越前市,209,35.9022,136.19405,2,急ハンドル,11
福井県,18,越前市,209,35.948316,136.225814,2,急ハンドル,7
福井県,18,越前市,209,35.935327,136.273141,2,急ハンドル,8
福井県,18,越前市,209,35.931978,136.260232,2,急ハンドル,12
福井県,18,越前市,209,35.91783199,136.248018,2,急ハンドル,11
福井県,18,越前市,209,35.934796,136.267066,2,急ハンドル,13
福井県,18,越前市,209,35.91660799,136.239046,2,急ハンドル,23
福井県,18,越前市,209,35.913733,136.237862,2,急ハンドル,9
福井県,18,越前市,209,35.889622,136.192088,2,急ハンドル,8
福井県,18,越前市,209,35.922084,136.245742,2,急ハンドル,60
福井県,18,越前市,209,35.918811,136.241155,2,急ハンドル,28
福井県,18,越前市,209,35.921868,136.245484,2,急ハンドル,9
福井県,18,越前市,209,35.92803099,136.243468,2,急ハンドル,40
福井県,18,越前市,209,35.94413,136.235116,2,急ハンドル,19
福井県,18,越前市,209,35.918779,136.241122,2,急ハンドル,21
福井県,18,越前市,209,35.92189599,136.245552,2,急ハンドル,16
福井県,18,越前市,209,35.90284,136.236744,2,急ハンドル,17
福井県,18,越前市,209,35.944099,136.235158,2,急ハンドル,9
福井県,18,越前市,209,35.936123,136.245889,2,急ハンドル,10
福井県,18,越前市,209,35.912168,136.245897,2,急ハンドル,18
福井県,18,越前市,209,35.901445,136.211236,2,急ハンドル,24
福井県,18,越前市,209,35.931937,136.260044,2,急ハンドル,28
福井県,18,越前市,209,35.926992,136.252127,2,急ハンドル,17
福井県,18,越前市,209,35.930895,136.252505,2,急ハンドル,21
福井県,18,越前市,209,35.934817,136.267113,2,急ハンドル,7
福井県,18,越前市,209,35.936003,136.298793,2,急ハンドル,28
福井県,18,越前市,209,35.936143,136.24768,2,急ハンドル,16
福井県,18,越前市,209,35.936599,136.250011,2,急ハンドル,8
福井県,18,越前市,209,35.93471,136.267271,2,急ハンドル,25
福井県,18,越前市,209,35.93583,136.284461,2,急ハンドル,16
福井県,18,越前市,209,35.902792,136.228839,2,急ハンドル,14
福井県,18,越前市,209,35.932004,136.260057,2,急ハンドル,17
福井県,18,越前市,209,35.927011,136.252139,2,急ハンドル,9
福井県,18,越前市,209,35.91666399,136.191363,2,急ハンドル,21
福井県,18,越前市,209,35.883758,136.227916,2,急ハンドル,21
福井県,18,越前市,209,35.935998,136.298712,2,急ハンドル,36
福井県,18,越前市,209,35.936191,136.300364,2,急ハンドル,7
福井県,18,越前市,209,35.935895,136.284348,2,急ハンドル,19
福井県,18,越前市,209,35.93624,136.244617,2,急ハンドル,11
福井県,18,越前市,209,35.925874,136.250827,2,急ハンドル,17
福井県,18,越前市,209,35.93569999,136.298967,2,急ハンドル,15
福井県,18,越前市,209,35.93620099,136.300385,2,急ハンドル,20
福井県,18,越前市,209,35.919657,136.165422,2,急ハンドル,7
福井県,18,越前市,209,35.921902,136.245545,2,急ハンドル,18
福井県,18,越前市,209,35.935414,136.287767,2,急ハンドル,15
福井県,18,越前市,209,35.911456,136.232231,2,急ハンドル,24
福井県,18,越前市,209,35.935401,136.287621,2,急ハンドル,8
福井県,18,越前市,209,35.918859,136.241225,2,急ハンドル,16
福井県,18,越前市,209,35.908114,136.192202,2,急ハンドル,16
福井県,18,越前市,209,35.883651,136.227989,2,急ハンドル,22
福井県,18,越前市,209,35.926957,136.25208,2,急ハンドル,25
福井県,18,越前市,209,35.915114,136.235274,2,急ハンドル,11
福井県,18,越前市,209,35.934827,136.266878,2,急ハンドル,10
福井県,18,越前市,209,35.89282699,136.298665,2,急ハンドル,10
福井県,18,越前市,209,35.89208,136.297035,2,急ハンドル,7
福井県,18,越前市,209,35.924703,136.190564,2,急ハンドル,49
福井県,18,越前市,209,35.886375,136.297802,2,急ハンドル,15
福井県,18,越前市,209,35.901428,136.201671,2,急ハンドル,9
福井県,18,越前市,209,35.901565,136.201829,2,急ハンドル,10
福井県,18,越前市,209,35.89976699,136.203384,2,急ハンドル,14
福井県,18,越前市,209,35.89996699,136.203079,2,急ハンドル,10
福井県,18,越前市,209,35.90193699,136.198563,2,急ハンドル,20
福井県,18,越前市,209,35.89985699,136.203198,2,急ハンドル,7
福井県,18,越前市,209,35.88000799,136.173162,2,急ハンドル,9
福井県,18,越前市,209,35.9164,136.150989,2,急ハンドル,7
福井県,18,越前市,209,35.89782,136.145782,2,急ハンドル,7
福井県,18,越前市,209,35.938529,136.147826,2,急ハンドル,14
福井県,18,越前市,209,35.920659,136.157742,2,急ハンドル,11
福井県,18,越前市,209,35.920181,136.146698,2,急ハンドル,8
福井県,18,越前市,209,35.90037499,136.128157,2,急ハンドル,7
福井県,18,越前市,209,35.889806,136.150958,2,急ハンドル,9
福井県,18,越前市,209,35.900587,136.171208,2,急ハンドル,7
福井県,18,越前市,209,35.917636,136.245448,2,急ハンドル,16
福井県,18,越前市,209,35.951891,136.201201,2,急ハンドル,8
福井県,18,越前市,209,35.92991,136.156481,2,急ハンドル,9
福井県,18,越前市,209,35.948706,136.24955,2,急ハンドル,8
福井県,18,越前市,209,35.948466,136.245343,2,急ハンドル,8
福井県,18,越前市,209,35.935241,136.273189,2,急ハンドル,20
福井県,18,越前市,209,35.94873599,136.249684,2,急ハンドル,9
福井県,18,越前市,209,35.934426,136.267985,2,急ハンドル,9
福井県,18,越前市,209,35.901243,136.198874,2,急ハンドル,11
福井県,18,越前市,209,35.901401,136.17096,2,急ハンドル,14
福井県,18,越前市,209,35.90135999,136.171029,2,急ハンドル,15
福井県,18,越前市,209,35.902085,136.195446,2,急ハンドル,7
福井県,18,越前市,209,35.901776,136.198623,2,急ハンドル,8
福井県,18,越前市,209,35.934435,136.300464,2,急ハンドル,8
福井県,18,越前市,209,35.936252,136.245702,2,急ハンドル,9
福井県,18,越前市,209,35.93662,136.250099,2,急ハンドル,14
福井県,18,越前市,209,35.916758,136.19131,2,急ハンドル,7
福井県,18,越前市,209,35.93204,136.260228,2,急ハンドル,35
福井県,18,越前市,209,35.916677,136.239101,2,急ハンドル,14
福井県,18,越前市,209,35.889331,136.192034,2,急ハンドル,7
福井県,18,越前市,209,35.900683,136.170678,2,急ハンドル,74
福井県,18,越前市,209,35.912276,136.245918,2,急ハンドル,11
福井県,18,越前市,209,35.919749,136.251395,2,急ハンドル,25
福井県,18,越前市,209,35.902786,136.228799,2,急ハンドル,8
福井県,18,越前市,209,35.93418599,136.300558,2,急ハンドル,7
福井県,18,越前市,209,35.936193,136.300405,2,急ハンドル,7
福井県,18,越前市,209,35.900475,136.171062,2,急ハンドル,13
福井県,18,越前市,209,35.919753,136.251406,2,急ハンドル,28
福井県,18,越前市,209,35.889758,136.19228,2,急ハンドル,27
福井県,18,越前市,209,35.93616699,136.298194,2,急ハンドル,10
福井県,18,越前市,209,35.883678,136.228032,2,急ハンドル,12
福井県,18,越前市,209,35.853025,136.131635,2,急ハンドル,12
福井県,18,越前市,209,35.934223,136.300585,2,急ハンドル,9
福井県,18,越前市,209,35.919647,136.251327,2,急ハンドル,11
福井県,18,越前市,209,35.924678,136.190563,2,急ハンドル,16
福井県,18,越前市,209,35.899939,136.203121,2,急ハンドル,10
福井県,18,越前市,209,35.91869899,136.176604,2,急ハンドル,7
福井県,18,越前市,209,35.887559,136.293406,2,急ハンドル,11
福井県,18,越前市,209,35.890984,136.294076,2,急ハンドル,11
福井県,18,越前市,209,35.917761,136.247678,2,急ハンドル,13
福井県,18,越前市,209,35.902445,136.278118,2,急ハンドル,10
福井県,18,越前市,209,35.893115,136.299003,2,急ハンドル,9
福井県,18,越前市,209,35.89261299,136.295642,2,急ハンドル,10
福井県,18,越前市,209,35.88997,136.293998,2,急ハンドル,10
福井県,18,越前市,209,35.917811,136.247945,2,急ハンドル,11
福井県,18,越前市,209,35.892621,136.295781,2,急ハンドル,7
福井県,18,越前市,209,35.891019,136.294095,2,急ハンドル,8
福井県,18,越前市,209,35.892071,136.294864,2,急ハンドル,13
福井県,18,越前市,209,35.892912,136.298636,2,急ハンドル,7
福井県,18,越前市,209,35.944132,136.235055,2,急ハンドル,8
福井県,18,越前市,209,35.922112,136.245754,2,急ハンドル,24
福井県,18,越前市,209,35.918722,136.241089,2,急ハンドル,21
福井県,18,越前市,209,35.916803,136.191111,2,急ハンドル,15
福井県,18,越前市,209,35.934174,136.300603,2,急ハンドル,9
福井県,18,越前市,209,35.935256,136.273253,2,急ハンドル,7
福井県,18,越前市,209,35.901925,136.192252,2,急ハンドル,7
福井県,18,越前市,209,35.91656299,136.159409,2,急ハンドル,11
福井県,18,越前市,209,35.889758,136.151041,2,急ハンドル,7
福井県,18,越前市,209,35.900293,136.128057,2,急ハンドル,7
福井県,18,越前市,209,35.935625,136.299039,2,急ハンドル,18
福井県,18,越前市,209,35.92199699,136.24571,2,急ハンドル,8
福井県,18,越前市,209,35.928092,136.243358,2,急ハンドル,7
福井県,18,越前市,209,35.91866799,136.240984,2,急ハンドル,7
福井県,18,越前市,209,35.908432,136.202495,2,急ハンドル,7
福井県,18,越前市,209,35.934057,136.300667,2,急ハンドル,11
福井県,18,越前市,209,35.934582,136.267628,2,急ハンドル,8
福井県,18,越前市,209,35.902135,136.192323,2,急ハンドル,9
福井県,18,越前市,209,35.889767,136.150982,2,急ハンドル,12
福井県,18,越前市,209,35.916668,136.159422,2,急ハンドル,21
福井県,18,越前市,209,35.920336,136.146679,2,急ハンドル,24
福井県,18,越前市,209,35.920405,136.156448,2,急ハンドル,15
福井県,18,越前市,209,35.853014,136.131569,2,急ハンドル,11
福井県,18,越前市,209,35.872827,136.156436,2,急ハンドル,9
福井県,18,越前市,209,35.90775699,136.171545,2,急ハンドル,7
福井県,18,越前市,209,35.92155799,136.244373,2,急ハンドル,12
福井県,18,越前市,209,35.908125,136.17118,2,急ハンドル,10
福井県,18,越前市,209,35.916862,136.191221,2,急ハンドル,7
福井県,18,越前市,209,35.918283,136.164735,2,急ハンドル,10
福井県,18,越前市,209,35.88968599,136.192271,2,急ハンドル,9
福井県,18,越前市,209,35.872897,136.156548,2,急ハンドル,8
福井県,18,越前市,209,35.938595,136.147757,2,急ハンドル,8
福井県,18,越前市,209,35.872844,136.15814,2,急ハンドル,9
福井県,18,越前市,209,35.918303,136.164699,2,急ハンドル,7
福井県,18,越前市,209,35.934309,136.237723,2,急ハンドル,10
福井県,18,越前市,209,35.91716799,136.188939,2,急ハンドル,7
福井県,18,越前市,209,35.900419,136.128113,2,急ハンドル,29
福井県,18,越前市,209,35.872928,136.156753,2,急ハンドル,12
福井県,18,越前市,209,35.932022,136.260305,2,急ハンドル,14
福井県,18,越前市,209,35.935459,136.287811,2,急ハンドル,8
福井県,18,越前市,209,35.93092,136.25249,2,急ハンドル,11
福井県,18,越前市,209,35.934526,136.267732,2,急ハンドル,12
福井県,18,越前市,209,35.90119099,136.198925,2,急ハンドル,13
福井県,18,越前市,209,35.89976,136.20335,2,急ハンドル,13
福井県,18,越前市,209,35.919648,136.251359,2,急ハンドル,8
福井県,18,越前市,209,35.934167,136.300602,2,急ハンドル,10
福井県,18,越前市,209,35.952996,136.202231,17,ふらつき,5
福井県,18,越前市,209,35.913865,136.233338,17,ふらつき,5
福井県,18,越前市,209,35.889556,136.209715,17,ふらつき,16
福井県,18,越前市,209,35.923969,136.167127,17,ふらつき,9
福井県,18,越前市,209,35.92268399,136.165462,17,ふらつき,7
福井県,18,越前市,209,35.92195799,136.16521,17,ふらつき,7
福井県,18,越前市,209,35.92151,136.165088,17,ふらつき,6
福井県,18,越前市,209,35.927814,136.166099,17,ふらつき,9
福井県,18,越前市,209,35.922029,136.16522,17,ふらつき,5
福井県,18,越前市,209,35.870856,136.167542,17,ふらつき,12
福井県,18,越前市,209,35.868145,136.167715,17,ふらつき,15
福井県,18,越前市,209,35.868252,136.167655,17,ふらつき,72
福井県,18,越前市,209,35.868305,136.167637,17,ふらつき,18
福井県,18,越前市,209,35.901581,136.173033,17,ふらつき,11
福井県,18,越前市,209,35.879405,136.166113,17,ふらつき,7
福井県,18,越前市,209,35.879657,136.16624,17,ふらつき,5
福井県,18,越前市,209,35.874464,136.166591,17,ふらつき,10
福井県,18,越前市,209,35.870523,136.167563,17,ふらつき,6
福井県,18,越前市,209,35.901333,136.173062,17,ふらつき,8
福井県,18,越前市,209,35.87427,136.166602,17,ふらつき,12
福井県,18,越前市,209,35.899044,136.173037,17,ふらつき,7
福井県,18,越前市,209,35.90128399,136.173036,17,ふらつき,7
福井県,18,越前市,209,35.90419,136.172648,17,ふらつき,6
福井県,18,越前市,209,35.900732,136.173024,17,ふらつき,20
福井県,18,越前市,209,35.913797,136.189008,17,ふらつき,10
福井県,18,越前市,209,35.904292,136.172643,17,ふらつき,6
福井県,18,越前市,209,35.903447,136.172891,17,ふらつき,5
福井県,18,越前市,209,35.868564,136.167579,17,ふらつき,7
福井県,18,越前市,209,35.910114,136.189349,17,ふらつき,9
福井県,18,越前市,209,35.900163,136.173095,17,ふらつき,22
福井県,18,越前市,209,35.90444,136.172596,17,ふらつき,7
福井県,18,越前市,209,35.909856,136.189461,17,ふらつき,6
福井県,18,越前市,209,35.891553,136.170256,17,ふらつき,6
福井県,18,越前市,209,35.909354,136.189559,17,ふらつき,6
福井県,18,越前市,209,35.875247,136.166247,17,ふらつき,8
福井県,18,越前市,209,35.869681,136.167522,17,ふらつき,8
福井県,18,越前市,209,35.899748,136.173023,17,ふらつき,8
福井県,18,越前市,209,35.879832,136.166254,17,ふらつき,7
福井県,18,越前市,209,35.870004,136.167547,17,ふらつき,9
福井県,18,越前市,209,35.875086,136.166267,17,ふらつき,5
福井県,18,越前市,209,35.90114,136.173052,17,ふらつき,9
福井県,18,越前市,209,35.875797,136.165931,17,ふらつき,5
福井県,18,越前市,209,35.91336299,136.189032,17,ふらつき,6
福井県,18,越前市,209,35.915533,136.189014,17,ふらつき,6
福井県,18,越前市,209,35.900039,136.173088,17,ふらつき,16
福井県,18,越前市,209,35.91446599,136.188993,17,ふらつき,7
福井県,18,越前市,209,35.915985,136.189046,17,ふらつき,5
福井県,18,越前市,209,35.891165,136.170045,17,ふらつき,6
福井県,18,越前市,209,35.900646,136.173036,17,ふらつき,13
福井県,18,越前市,209,35.909959,136.189392,17,ふらつき,6
福井県,18,越前市,209,35.910957,136.189168,17,ふらつき,8
福井県,18,越前市,209,35.911233,136.189107,17,ふらつき,7
福井県,18,越前市,209,35.915351,136.188994,17,ふらつき,7
福井県,18,越前市,209,35.86784,136.168173,17,ふらつき,6
福井県,18,越前市,209,35.868819,136.167654,17,ふらつき,17
福井県,18,越前市,209,35.880057,136.166353,17,ふらつき,6
福井県,18,越前市,209,35.874958,136.166374,17,ふらつき,8
福井県,18,越前市,209,35.910851,136.189195,17,ふらつき,7
福井県,18,越前市,209,35.915279,136.188981,17,ふらつき,11
福井県,18,越前市,209,35.922319,136.165675,17,ふらつき,6
福井県,18,越前市,209,35.899318,136.173052,17,ふらつき,18
福井県,18,越前市,209,35.92130199,136.165049,17,ふらつき,9
福井県,18,越前市,209,35.875503,136.166128,17,ふらつき,5
福井県,18,越前市,209,35.868146,136.167682,17,ふらつき,13
福井県,18,越前市,209,35.899152,136.173047,17,ふらつき,8
福井県,18,越前市,209,35.90029899,136.173051,17,ふらつき,25
福井県,18,越前市,209,35.905744,136.17207,17,ふらつき,6
福井県,18,越前市,209,35.870429,136.167579,17,ふらつき,7
福井県,18,越前市,209,35.901048,136.173061,17,ふらつき,6
福井県,18,越前市,209,35.876076,136.165907,17,ふらつき,8
福井県,18,越前市,209,35.868118,136.168099,17,ふらつき,14
福井県,18,越前市,209,35.86818199,136.167877,17,ふらつき,9
福井県,18,越前市,209,35.899925,136.173075,17,ふらつき,10
福井県,18,越前市,209,35.90092099,136.17305,17,ふらつき,8
福井県,18,越前市,209,35.921667,136.165156,17,ふらつき,10
福井県,18,越前市,209,35.868225,136.167586,17,ふらつき,30
福井県,18,越前市,209,35.87629299,136.165823,17,ふらつき,6
福井県,18,越前市,209,35.898606,136.173069,17,ふらつき,5
福井県,18,越前市,209,35.871086,136.167588,17,ふらつき,7
福井県,18,越前市,209,35.914646,136.188979,17,ふらつき,6
福井県,18,越前市,209,35.870948,136.167551,17,ふらつき,12
福井県,18,越前市,209,35.900349,136.173045,17,ふらつき,12
福井県,18,越前市,209,35.875754,136.166058,17,ふらつき,10
福井県,18,越前市,209,35.921204,136.165001,17,ふらつき,6
福井県,18,越前市,209,35.885209,136.167579,17,ふらつき,6
福井県,18,越前市,209,35.874139,136.166714,17,ふらつき,5
福井県,18,越前市,209,35.868792,136.167704,17,ふらつき,10
福井県,18,越前市,209,35.86903,136.167548,17,ふらつき,8
福井県,18,越前市,209,35.911078,136.189148,17,ふらつき,8
福井県,18,越前市,209,35.91513599,136.188992,17,ふらつき,11
福井県,18,越前市,209,35.90047599,136.173024,17,ふらつき,17
福井県,18,越前市,209,35.870691,136.167552,17,ふらつき,10
福井県,18,越前市,209,35.92172,136.165172,17,ふらつき,5
福井県,18,越前市,209,35.870796,136.167528,17,ふらつき,5
福井県,18,越前市,209,35.914504,136.188986,17,ふらつき,10
福井県,18,越前市,209,35.886015,136.167871,17,ふらつき,5
福井県,18,越前市,209,35.87997699,136.166308,17,ふらつき,7
福井県,18,越前市,209,35.870171,136.167584,17,ふらつき,10
福井県,18,越前市,209,35.869244,136.167543,17,ふらつき,7
福井県,18,越前市,209,35.92264,136.16604,17,ふらつき,6
福井県,18,越前市,209,35.870246,136.167577,17,ふらつき,8
福井県,18,越前市,209,35.901462,136.173094,17,ふらつき,5
福井県,18,越前市,209,35.915017,136.188958,17,ふらつき,7
福井県,18,越前市,209,35.88519,136.167587,17,ふらつき,7
福井県,18,越前市,209,35.914078,136.188997,17,ふらつき,7
福井県,18,越前市,209,35.87126,136.167594,17,ふらつき,7
福井県,18,越前市,209,35.900596,136.173038,17,ふらつき,15
福井県,18,越前市,209,35.875054,136.166319,17,ふらつき,6
福井県,18,越前市,209,35.869377,136.167505,17,ふらつき,9
福井県,18,越前市,209,35.920537,136.165049,17,ふらつき,7
福井県,18,越前市,209,35.913852,136.189011,17,ふらつき,9
福井県,18,越前市,209,35.87549099,136.166135,17,ふらつき,10
福井県,18,越前市,209,35.869974,136.167542,17,ふらつき,8
福井県,18,越前市,209,35.92142299,136.16506,17,ふらつき,9
福井県,18,越前市,209,35.899282,136.173073,17,ふらつき,9
福井県,18,越前市,209,35.89955,136.173069,17,ふらつき,9
福井県,18,越前市,209,35.868948,136.167603,17,ふらつき,8
福井県,18,越前市,209,35.922362,136.165717,17,ふらつき,7
福井県,18,越前市,209,35.905332,136.172227,17,ふらつき,6
