都道府県,都道府県コード,市区町村,市区町村コード,緯度,経度,イベント番号,イベント,発生件数
福井県,18,越前市,209,35.8822306,136.1781411,3,速度超過,1
福井県,18,越前市,209,35.892128,136.192514,3,速度超過,5
福井県,18,越前市,209,35.909256,136.192013,3,速度超過,1
福井県,18,越前市,209,35.865705,136.1829139,3,速度超過,2
福井県,18,越前市,209,35.9106625,136.1773336,3,速度超過,1
福井県,18,越前市,209,35.9141342,136.1791742,3,速度超過,2
福井県,18,越前市,209,35.926068,136.182798,3,速度超過,1
福井県,18,越前市,209,35.9264289,136.1842072,3,速度超過,1
福井県,18,越前市,209,35.9284381,136.1876047,3,速度超過,1
福井県,18,越前市,209,35.87327779,136.1598594,3,速度超過,1
福井県,18,越前市,209,35.890397,136.192377,3,速度超過,1
福井県,18,越前市,209,35.904367,136.17005,3,速度超過,1
福井県,18,越前市,209,35.9099492,136.1711072,3,速度超過,2
福井県,18,越前市,209,35.895331,136.192423,3,速度超過,2
福井県,18,越前市,209,35.889573,136.192071,3,速度超過,1
福井県,18,越前市,209,35.8735003,136.1759031,3,速度超過,1
福井県,18,越前市,209,35.8660661,136.1825958,3,速度超過,1
福井県,18,越前市,209,35.90594999,136.1763567,3,速度超過,1
福井県,18,越前市,209,35.872256,136.044462,3,速度超過,1
福井県,18,越前市,209,35.876561,136.046803,3,速度超過,1
福井県,18,越前市,209,35.91134859,136.2213283,3,速度超過,1
福井県,18,越前市,209,35.9115522,136.2332928,3,速度超過,2
福井県,18,越前市,209,35.9140244,136.2455642,3,速度超過,1
福井県,18,越前市,209,35.90109,136.1922636,3,速度超過,2
福井県,18,越前市,209,35.9415031,136.2440525,3,速度超過,1
福井県,18,越前市,209,35.919429,136.169016,3,速度超過,1
福井県,18,越前市,209,35.8845633,136.1661194,3,速度超過,1
福井県,18,越前市,209,35.9081264,136.1975697,3,速度超過,1
福井県,18,越前市,209,35.8954236,136.1771067,3,速度超過,1
福井県,18,越前市,209,35.881425,136.1667106,3,速度超過,1
福井県,18,越前市,209,35.928641,136.180049,3,速度超過,1
福井県,18,越前市,209,35.926077,136.164482,3,速度超過,2
福井県,18,越前市,209,35.908515,136.1920475,3,速度超過,1
福井県,18,越前市,209,35.9156539,136.2456208,3,速度超過,1
福井県,18,越前市,209,35.901655,136.2018536,3,速度超過,2
福井県,18,越前市,209,35.91643169,136.2455414,3,速度超過,1
福井県,18,越前市,209,35.926848,136.248609,3,速度超過,1
福井県,18,越前市,209,35.927394,136.24853,3,速度超過,1
福井県,18,越前市,209,35.8890453,136.1917303,3,速度超過,1
福井県,18,越前市,209,35.8881747,136.1909119,3,速度超過,2
福井県,18,越前市,209,35.90119219,136.2026261,3,速度超過,1
福井県,18,越前市,209,35.90575599,136.176413,3,速度超過,1
福井県,18,越前市,209,35.908959,136.192025,3,速度超過,1
福井県,18,越前市,209,35.92581779,136.1801964,3,速度超過,1
福井県,18,越前市,209,35.928531,136.190025,3,速度超過,1
福井県,18,越前市,209,35.87288,136.17671,3,速度超過,1
福井県,18,越前市,209,35.8714172,136.1781186,3,速度超過,1
福井県,18,越前市,209,35.8860825,136.1867419,3,速度超過,2
福井県,18,越前市,209,35.8747311,136.1620294,3,速度超過,1
福井県,18,越前市,209,35.8843047,136.1828222,3,速度超過,1
福井県,18,越前市,209,35.918643,136.17672,3,速度超過,1
福井県,18,越前市,209,35.876626,136.046826,3,速度超過,1
福井県,18,越前市,209,35.87982,136.048689,3,速度超過,1
福井県,18,越前市,209,35.948316,136.230008,3,速度超過,1
福井県,18,越前市,209,35.948362,136.220725,3,速度超過,1
福井県,18,越前市,209,35.88386899,136.181834,3,速度超過,1
福井県,18,越前市,209,35.896202,136.192423,3,速度超過,2
福井県,18,越前市,209,35.87437,136.1616092,3,速度超過,2
福井県,18,越前市,209,35.91189399,136.172221,3,速度超過,1
福井県,18,越前市,209,35.8883056,136.2162383,3,速度超過,1
福井県,18,越前市,209,35.9018494,136.2019331,3,速度超過,1
福井県,18,越前市,209,35.929206,136.180139,3,速度超過,1
福井県,18,越前市,209,35.915376,136.260517,3,速度超過,1
福井県,18,越前市,209,35.9112742,136.2157378,3,速度超過,1
福井県,18,越前市,209,35.901423,136.175936,3,速度超過,1
福井県,18,越前市,209,35.8727961,136.1504967,3,速度超過,1
福井県,18,越前市,209,35.9179856,136.1742656,3,速度超過,2
福井県,18,越前市,209,35.91446719,136.1730953,3,速度超過,2
福井県,18,越前市,209,35.9203919,136.1598806,3,速度超過,1
福井県,18,越前市,209,35.920299,136.153041,3,速度超過,1
福井県,18,越前市,209,35.918985,136.173232,3,速度超過,1
福井県,18,越前市,209,35.904747,136.177936,3,速度超過,1
福井県,18,越前市,209,35.95150919,136.2008633,3,速度超過,1
福井県,18,越前市,209,35.8634183,136.1895267,3,速度超過,1
福井県,18,越前市,209,35.87361099,136.17571,3,速度超過,1
福井県,18,越前市,209,35.9147733,136.1889797,3,速度超過,2
福井県,18,越前市,209,35.89452639,136.2044786,3,速度超過,1
福井県,18,越前市,209,35.8727497,136.1522692,3,速度超過,1
福井県,18,越前市,209,35.8753608,136.1628931,3,速度超過,1
福井県,18,越前市,209,35.887453,136.189731,3,速度超過,1
福井県,18,越前市,209,35.893091,136.192491,3,速度超過,2
福井県,18,越前市,209,35.902099,136.192241,3,速度超過,1
福井県,18,越前市,209,35.906154,136.179856,3,速度超過,1
福井県,18,越前市,209,35.902774,136.172948,3,速度超過,1
福井県,18,越前市,209,35.914023,136.189002,3,速度超過,2
福井県,18,越前市,209,35.9166247,136.1794125,3,速度超過,1
福井県,18,越前市,209,35.9001175,136.1760269,3,速度超過,1
福井県,18,越前市,209,35.9003308,136.1922864,3,速度超過,2
福井県,18,越前市,209,35.911265,136.2138178,3,速度超過,1
福井県,18,越前市,209,35.9112742,136.2161242,3,速度超過,1
福井県,18,越前市,209,35.9114133,136.2251231,3,速度超過,1
福井県,18,越前市,209,35.909857,136.173436,3,速度超過,2
福井県,18,越前市,209,35.915837,136.173561,3,速度超過,1
福井県,18,越前市,209,35.887786,136.190356,3,速度超過,1
福井県,18,越前市,209,35.9062,136.170062,3,速度超過,1
福井県,18,越前市,209,35.87276829,136.1508378,3,速度超過,1
福井県,18,越前市,209,35.921559,136.184605,3,速度超過,1
福井県,18,越前市,209,35.9078575,136.1815261,3,速度超過,1
福井県,18,越前市,209,35.9020992,136.1922408,3,速度超過,1
福井県,18,越前市,209,35.91741309,136.2575969,3,速度超過,1
福井県,18,越前市,209,35.9160986,136.2596192,3,速度超過,1
福井県,18,越前市,209,35.901747,136.172414,3,速度超過,1
福井県,18,越前市,209,35.9388256,136.2010914,3,速度超過,1
福井県,18,越前市,209,35.8727867,136.1538714,3,速度超過,1
福井県,18,越前市,209,35.9062,136.170062,3,速度超過,1
福井県,18,越前市,209,35.8629739,136.1890839,3,速度超過,2
福井県,18,越前市,209,35.873842,136.160939,3,速度超過,1
福井県,18,越前市,209,35.88824,136.190991,3,速度超過,1
福井県,18,越前市,209,35.8760192,136.2016269,3,速度超過,1
福井県,18,越前市,209,35.8777506,136.2018883,3,速度超過,1
福井県,18,越前市,209,35.875787,136.163756,3,速度超過,1
福井県,18,越前市,209,35.904654,136.172482,3,速度超過,1
福井県,18,越前市,209,35.8801083,136.0893436,3,速度超過,1
福井県,18,越前市,209,35.91319,136.172664,3,速度超過,1
福井県,18,越前市,209,35.908015,136.190525,3,速度超過,1
福井県,18,越前市,209,35.9131072,136.2113181,3,速度超過,1
福井県,18,越前市,209,35.9069128,136.1764017,3,速度超過,1
