街灯ID,lng,lat
3616,136.17721030088418,35.9102685223993
3620,136.1798502807179,35.91028846637945
3621,136.1801402561746,35.91029848037345
3622,136.18075030459022,35.91031846889137
3833,136.18926039737855,35.91032837648015
3624,136.18118026842225,35.91032845533353
3625,136.18158033473546,35.910338481249234
3734,136.182780334617,35.910348461142554
3773,136.1869302890461,35.910368461491885
3774,136.1873302553727,35.91037837741761
3779,136.18893031926368,35.91044841787487
3776,136.18770031865216,35.91050839997433
3626,136.17726028338052,35.91055850225593
3778,136.1882803677157,35.91056842368606
3786,136.18861043892483,35.910598366248834
3627,136.17791022572095,35.910638475054746
3781,136.18691037734672,35.91065845012671
3780,136.18899030322967,35.910688443249356
3777,136.18833035757908,35.91069840065683
3782,136.18751032475913,35.910718444189186
3834,136.1891603872658,35.91072837194947
3783,136.18784029551568,35.91075839567964
3737,136.18255033483857,35.910758473269915
3736,136.18406030897864,35.91076841858137
3784,136.18833035343292,35.91078845102491
3785,136.1887203205894,35.91079837677493
3628,136.1774702530495,35.91083850597417
3629,136.17805030441866,35.91084845504195
3787,136.18873041376298,35.91092842304139
3661,136.18364033326472,35.9109984566405
3660,136.18329035818775,35.911088410905805
3835,136.18909027466822,35.91112840793669
3670,136.18250022104237,35.911148470680196
3630,136.17770031966862,35.911148496836
3789,136.18681036125,35.911188411694674
3663,136.18096034662392,35.91119849843172
3631,136.17822027326451,35.91121847843291
3662,136.18033029756862,35.91122847422022
3664,136.18138030852597,35.91126843828651
3669,136.1825003127463,35.9113284714288
3665,136.18285028276003,35.911348485401135
3668,136.18194035787013,35.911358438442605
3790,136.1871502242751,35.91137842730697
3791,136.1876102856066,35.911388434272666
3792,136.1879203593964,35.91139839862303
3666,136.183180353047,35.91139845582171
3667,136.18144029709438,35.911408504352806
3840,136.1890202666689,35.91142839462707
3796,136.18865039738418,35.911428438161785
3793,136.1868003491893,35.91146839157297
3633,136.1778402914689,35.911508460778954
3632,136.17850023527848,35.91153848909456
3671,136.18325033710428,35.911618463511985
3675,136.18113030764331,35.91173850364118
3676,136.181940339913,35.911748446726754
3677,136.18249019378868,35.91175842526392
3634,136.17811025753687,35.9117584587546
3794,136.18680033537376,35.91176844947834
3672,136.17959023416364,35.91176850353142
3678,136.18302034883806,35.911778442383266
3674,136.1805802514856,35.91177844976051
3673,136.18007029383477,35.91177850084746
3795,136.18867037914967,35.911788400009065
3836,136.1889403562663,35.91179843365163
3738,136.18372028932635,35.91180846139849
3635,136.17875030207682,35.91180851458046
3684,136.18152037156568,35.91181849189896
3799,136.18782034605917,35.91186842660157
3797,136.1871103050257,35.91186846419504
3798,136.18751037088313,35.91188838905194
3801,136.1888803557248,35.91191840977087
3689,136.18205032295046,35.91191846046309
3679,136.1799802944048,35.91192844323747
3800,136.18832029901313,35.911988422499576
3637,136.1782602344875,35.911988526766066
3803,136.18749036747568,35.91199846692853
3636,136.17881028834614,35.911998515305655
3804,136.1879303295579,35.912028421409545
3683,136.18113029152863,35.91208849620548
3680,136.17919025218876,35.912098451253385
3681,136.17953032348407,35.91210848612019
3682,136.17989029266784,35.91212849026824
3806,136.1869703028385,35.912168469660806
3802,136.18660023311415,35.91217842213216
3687,136.1820502105253,35.912188501577354
3691,136.18026025917868,35.91218851031077
3805,136.18827039348807,35.91219841916648
3688,136.18256026770743,35.91219844942266
3739,136.18366027635136,35.912198478633734
3639,136.17847030691232,35.91220849690733
3638,136.17902036077044,35.912218495445835
3839,136.18988035747955,35.91224842193991
3788,136.18884034338987,35.91225845270075
3740,136.18326030588415,35.91227849308892
3692,136.1811302827805,35.91227849588283
3690,136.180480336758,35.91227849453017
3693,136.181480253715,35.91227851199417
3807,136.18748025450208,35.91229845466501
3838,136.1894902866501,35.912318447636416
3837,136.18907031876637,35.91237842388561
3686,136.17964029961624,35.91242847381509
3809,136.1884602662073,35.91244842574219
3861,136.18898041932394,35.91252845626776
3685,136.17995026926727,35.912528508529654
3808,136.18764032923747,35.91255841965506
3641,136.1786502758499,35.91255849261514
3696,136.18147034072524,35.9125784897352
3744,136.18712036827318,35.91264847094081
3695,136.18076029646912,35.91264851984217
3698,136.18200029257088,35.9126684493699
3694,136.18254024680735,35.91268844666253
3702,136.1833402780646,35.91273841529225
3700,136.18301030500518,35.912748478452144
3697,136.18214027634014,35.91276846111772
3699,136.18269032881713,35.912808456447735
3640,136.17933020787024,35.912808497751016
3703,136.18145033087663,35.91282846264842
3844,136.18596035494062,35.912858488214894
3644,136.17883024616953,35.91287847153359
3741,136.18411030720426,35.912888482691294
3862,136.18908029353443,35.91290839737354
3843,136.18539029998476,35.91290840291866
3701,136.18285030724158,35.9129884799867
3704,136.1814502207547,35.9130484791134
3742,136.18353024202696,35.913178431546
3642,136.17959026785462,35.91320847951127
3841,136.18527029199234,35.91329841910606
3743,136.1820402560972,35.913388473053764
3863,136.18907027180438,35.913398384789126
3864,136.18966032279886,35.91339843509036
3643,136.17910019704036,35.913458534205034
3842,136.1858102379374,35.91349849713699
3845,136.18530027706942,35.913568420750266
3708,136.18072025697185,35.91357849967155
3707,136.18020029600936,35.91366851096157
3706,136.17979032775375,35.913718528450616
3850,136.18473021519955,35.913768499392276
3865,136.1890002601202,35.91377840291923
3705,136.17927026726045,35.913798530809444
3866,136.18964040511455,35.91381840982168
3849,136.18582032052404,35.913858478809246
3847,136.184830302744,35.913858481515994
3848,136.1853202615944,35.913868449008135
3846,136.18416025608968,35.913908454466934
3859,136.1865303587934,35.91391847479449
3851,136.18560033280994,35.91398843106687
3853,136.18631026970507,35.91407845383867
3852,136.18596029876966,35.9140784577252
3860,136.18674023077438,35.914148443862764
3867,136.1890402374579,35.91419845868809
3854,136.18564031014768,35.91440848683573
3855,136.1860102789632,35.91441845223219
3856,136.1863302505493,35.91445842354589
3868,136.18899032917287,35.91446839894335
3857,136.1856502959676,35.91469842599809
3869,136.18902038937466,35.91527848282133
3858,136.1848802240029,35.91547846911308
3870,136.18903027243877,35.91562845556066
3914,136.18414027071844,35.9157985119561
3915,136.1844502408349,35.91588843775193
3871,136.1890702557651,35.91591844524157
3916,136.18484030475358,35.91596850600114
3918,136.18413026234356,35.915998440396805
3920,136.18445033391677,35.916038511701544
3917,136.1841202567282,35.9161384352481
3923,136.18524026278777,35.91615852266304
3909,136.18648025934806,35.91616849325599
3921,136.18484019463168,35.91618852246612
3911,136.18730028940394,35.91620848330236
3919,136.1844402255502,35.9162384401405
3913,136.18766035765861,35.91624848531315
3907,136.18608028381712,35.916358485947754
3872,136.18912033088714,35.91636840798795
3922,136.18484028633563,35.91636852321473
3924,136.1840802420896,35.9165285128262
3873,136.18915031366134,35.916688424282526
3912,136.18777022412974,35.91677848054359
3910,136.18728026344058,35.91680844877987
3908,136.18685029914678,35.916808491265
3925,136.19005023293818,35.9168184160977
3906,136.1856802949356,35.91683843762508
3905,136.18527022760904,35.91686845725139
3904,136.18476026950057,35.91687844727525
4042,136.18901021332488,35.916948414026685
4041,136.18901029443822,35.91735843017251
4040,136.18901028200474,35.91762847128852
3928,136.19068033824215,35.91773848869239
4021,136.18831022632992,35.9179284669727
4028,136.1886501980953,35.91792847291046
4014,136.18791025908627,35.91793846891653
4037,136.18904026523938,35.9179384886526
4039,136.18905025704333,35.918098461716305
3930,136.1930002220961,35.91824844466934
4013,136.18790034471448,35.91826846344693
3931,136.19387024846154,35.91827840666161
4019,136.18820031934212,35.918278447618775
4027,136.18867027985246,35.91828843475948
4036,136.18903034856845,35.91831841784191
3929,136.1908202962315,35.918398410551426
4038,136.18904034128948,35.91845847303607
4012,136.18789022989844,35.918608466903265
4018,136.18815030691965,35.91863842824143
4026,136.1885902703794,35.91863846592238
4035,136.18901023504276,35.91864843219204
4029,136.18904022702603,35.91876843987982
4011,136.18788022059775,35.91882850319321
3932,136.191580208715,35.91892844713201
3933,136.19215026045188,35.91894844495031
4017,136.18815029218243,35.918958504005666
3934,136.1937903228659,35.9189784203916
4025,136.18855035803617,35.91897850885401
4034,136.18903031725617,35.918998485100936
4032,136.18903031035046,35.919148469058435
4010,136.18786030107145,35.91928848364547
4016,136.1881802740396,35.9192984381698
4024,136.18857034072286,35.91931846284136
4033,136.18900030363505,35.91934842714666
3286,136.17094010305033,35.91935859059629
4031,136.18896030327238,35.91942844788889
3279,136.17096019677598,35.91945861024911
3282,136.17066021984692,35.91949861073084
3281,136.17050013176188,35.919528584728496
4023,136.1888402077176,35.91954851294891
4015,136.18799027692205,35.919578514893864
4020,136.18823025653234,35.919588498017866
4022,136.18858022700735,35.919598493061834
4009,136.1876503010151,35.919668459334886
4008,136.18786028219264,35.91969850978848
4030,136.1887702057069,35.919718433551346
3276,136.17058011591084,35.919728564735614
3278,136.17100018102357,35.91972859207011
3936,136.19376028760192,35.91979842215906
3935,136.19124029412092,35.919858451720735
3280,136.1703501239561,35.91996865503806
3283,136.1706601917596,35.92010863548172
3277,136.17104015698334,35.92017857463795
3937,136.1914203501568,35.92048847747787
3294,136.1703601931922,35.92061859569588
3940,136.19362035087374,35.92084843740445
3300,136.17109012060092,35.9208785806376
3941,136.19401031526246,35.92091847672462
3942,136.1937403367633,35.92093846987034
3314,136.17093022973563,35.920968578218535
3938,136.19171029844878,35.921088478366016
3943,136.1952502993893,35.921198488433596
3308,136.17041016233384,35.92119862452845
3939,136.19299018478765,35.92124848360794
3946,136.1922503425486,35.92132845213139
3947,136.1925203192053,35.92134847470553
3945,136.1919201676661,35.92137847101407
3948,136.1938102079396,35.92143841761608
3309,136.17050014381041,35.921438610431146
3944,136.19175027394817,35.92154845986437
3954,136.19308026349267,35.92154848309323
3950,136.19230022090755,35.921708472355434
3926,136.1899503151452,35.921728449172136
3951,136.19290027015174,35.92172850069443
3952,136.19262029294293,35.921738504733945
3955,136.1937202011385,35.92174845288233
3953,136.1932602388765,35.92175847377619
3957,136.19496019585634,35.92179843919514
3949,136.191900249061,35.9218184436064
3956,136.19435024513004,35.9218284553304
3958,136.19549024907437,35.92185841203902
3297,136.17041012595877,35.92198865002619
3964,136.19489028508463,35.922158459466
3961,136.19274026318234,35.922168440843265
3963,136.19371028262097,35.92216848778189
3960,136.19235019097087,35.92226848332915
3962,136.19296024030635,35.922268493983935
3959,136.192040215334,35.92229845470895
3296,136.1707800809606,35.922298633332296
3295,136.1704302054122,35.92239864652343
3969,136.19377026244538,35.922498463535156
3972,136.19289033137753,35.922588488535986
3968,136.1924202676542,35.92264846391023
3927,136.18999026715971,35.92269849611316
3967,136.1910902748852,35.922718473190585
3966,136.1914702414855,35.92275851554463
3976,136.1948602594904,35.92276844369723
3971,136.19294021894544,35.92276850015323
3973,136.19334018342636,35.92281850179133
3974,136.1936701560217,35.92281851755338
3975,136.19414031651678,35.9228284747008
3965,136.1921002804133,35.92294849622926
3290,136.17278018354295,35.922978615537396
3970,136.19250024305546,35.92303843359578
3315,136.17072014587862,35.92316860923222
3980,136.19376033149805,35.92318845955928
3979,136.1933802616811,35.92321845971164
3978,136.19313018198747,35.92322850426905
3311,136.1705601545608,35.92326861574084
3985,136.19483023389574,35.9233784379274
3981,136.19383031417416,35.923438464041055
3316,136.17057014498266,35.92345860559391
3977,136.19278019954305,35.923478471419145
3291,136.17311023264693,35.92348865674814
3984,136.19442025965378,35.923558471509736
3983,136.19407028503628,35.92363844684241
3997,136.1931302608017,35.92368845507379
3289,136.17324021264284,35.92368865762632
3982,136.19279028811417,35.92370847699382
3302,136.17058013218005,35.923718627956205
3998,136.1936803114344,35.923768506119394
3313,136.17345018369335,35.92393865455412
4002,136.19347031414125,35.92408846822795
3987,136.1933102242124,35.92415848794225
3986,136.1929102565075,35.92417850881444
3988,136.19393027133677,35.92418848556426
3320,136.17063010592827,35.92419860749019
3989,136.19296024498834,35.9243385125735
3999,136.1939002650813,35.924378454720895
3991,136.19336020900838,35.924398523141036
3287,136.1738302300305,35.92441860985619
3990,136.1936702809562,35.92444849321233
3319,136.1707100863919,35.924478628935965
3992,136.19138026377337,35.9246084761
3994,136.19411023612952,35.92462850164336
3993,136.19313021659923,35.92464848238789
4001,136.19248026735406,35.924718473548715
3318,136.1707000757096,35.92472867201634
4003,136.19417022285967,35.92480849343912
4000,136.1936702643807,35.92480849470605
3288,136.17397019906667,35.92483860737787
3996,136.19451019278307,35.924848505097806
3995,136.19299020842755,35.92507846395122
3346,136.1721501318013,35.92523864279813
3380,136.17366010547866,35.92525863703473
3331,136.17120010977735,35.92525867406124
3329,136.17258019424156,35.925278676028185
3374,136.17270007876058,35.92539865528919
3383,136.1729501524684,35.925518616826146
3379,136.17414015087664,35.925578631193055
3334,136.17122009246404,35.92559862804859
3382,136.17305004002898,35.9256086089453
3317,136.17067003768608,35.92560860737321
3381,136.1731401284029,35.92569861089224
3359,136.1726601673428,35.925718600370516
3369,136.1730801287789,35.925798659142984
3348,136.17176013840216,35.925798676084476
3365,136.17358008633667,35.92581866573599
3385,136.17233008876943,35.925848600700014
3321,136.1707001227507,35.92587869900954
3372,136.17198021413856,35.92592868602266
3330,136.17095009784836,35.92596865375432
4004,136.19134020309448,35.92599849672276
3358,136.17265005528674,35.925998660238506
3384,136.1738801508281,35.926048616381635
3366,136.17343008636198,35.92608865423774
3326,136.17113007737652,35.926088634064904
3370,136.17422011660764,35.92617862841376
3322,136.17202009793354,35.92620867677133
3378,136.17305011193335,35.92621863369793
3364,136.17383014623303,35.92623859518793
3350,136.17202009609525,35.92624860250082
3376,136.1733900740312,35.92642860717725
3375,136.17417010924842,35.92642864079878
3355,136.17380013859184,35.92645866112539
3377,136.17272012690634,35.926488619056165
3367,136.17295010550225,35.92653866772004
3349,136.17233015698847,35.92653866689128
3332,136.17144012814367,35.926598624931714
3324,136.17183009575413,35.92659869173626
3368,136.17293010394138,35.926608639886396
3328,136.17213006854163,35.926648641633314
3371,136.17292010016848,35.92670861901782
3363,136.17332006234702,35.92680862530735
3361,136.1737401251569,35.9268586672922
3325,136.17187018045377,35.9268586746285
3356,136.1724600305478,35.92687864279579
3323,136.1714601126691,35.92689864319065
3351,136.1741401896304,35.92690864893419
3327,136.17220004983477,35.9269286829023
3340,136.17138001471704,35.92699863109679
3373,136.17300017970257,35.92700864832528
3362,136.17372001439534,35.92712864806361
3353,136.17407008117902,35.92721863455333
3386,136.17272009191333,35.927248627764534
4005,136.19133023853615,35.92741848466589
3357,136.1731100498586,35.927458612116
3333,136.17162007221845,35.92748861288118
3360,136.1733301274374,35.92754860633433
3354,136.1736900961594,35.92757863940965
3352,136.17411005989882,35.92760867353283
3342,136.17306004710133,35.927608675191735
3343,136.17246009600728,35.92762864257648
3344,136.17209002305617,35.927708677551706
3341,136.17173004926724,35.92778869270546
3338,136.17319002433769,35.927868609659335
3335,136.1730901229616,35.92807867544556
3337,136.1718401235519,35.928148626129456
3336,136.17265015581884,35.92815862920862
3339,136.17218009301214,35.92819869671222
3456,136.17177012107715,35.92832862565383
3345,136.17328009291163,35.928388645609225
3347,136.17257015048827,35.92841868999487
4006,136.19128018881696,35.92858850864515
3454,136.17262013620913,35.928638637342274
3455,136.1729400833914,35.9292086319639
4007,136.19125014158033,35.92966854259919
