UserID,lng,lat
3820,136.1925833,35.90596838
3716,136.1862027,35.90596853
3603,136.1823224,35.90596862
3753,136.190233,35.90598844
3601,136.1811823,35.90598865
255,136.1737016,35.9059888
3821,136.1928933,35.90600836
3655,136.1835025,35.90602858
3597,136.1799221,35.90602868
3819,136.1939634,35.90603837
3715,136.1868227,35.90603851
3600,136.1814823,35.90607861
3602,136.1819123,35.9060986
3605,136.1823323,35.9060986
3823,136.1924432,35.90613835
3760,136.189593,35.90617849
3598,136.1806022,35.90617865
252,136.1735316,35.90617889
3719,136.1855226,35.90620855
3761,136.190053,35.90621842
3763,136.1907931,35.90622842
3722,136.1871127,35.90624854
3723,136.1865327,35.90624855
3762,136.1905531,35.90625846
3764,136.1913331,35.90628841
3765,136.1916932,35.90631839
3724,136.1860327,35.90631855
251,136.1740116,35.90631882
3822,136.1937034,35.90632842
3766,136.1920232,35.90633842
3725,136.1850226,35.90633859
3656,136.1832725,35.9063786
3611,136.1824524,35.9064287
3726,136.1871027,35.90643858
3827,136.1923532,35.90645841
3606,136.1799821,35.90647876
3608,136.1806022,35.90648874
3826,136.1928433,35.90650838
3609,136.1811223,35.90654871
3610,136.1815623,35.90655869
3607,136.1802522,35.90657869
3824,136.1932533,35.9065884
3658,136.1833424,35.9065887
3657,136.1829224,35.90659863
3612,136.1820823,35.90660865
3659,136.1840225,35.90661867
3727,136.1859827,35.90663864
3728,136.1850526,35.90668867
3830,136.1922532,35.90670845
3768,136.189773,35.90670852
3769,136.190383,35.90673847
3825,136.1936233,35.90674844
3770,136.1908331,35.90674849
3828,136.1927832,35.90676845
3767,136.189603,35.90678857
3729,136.1870427,35.90678862
3771,136.1914431,35.90679845
3831,136.1923932,35.90682848
3730,136.1865128,35.90683857
3613,136.1800522,35.90683878
3772,136.1919432,35.90684849
3615,136.1823724,35.90684871
3623,136.1836225,35.90689873
3829,136.1926533,35.9069485
3832,136.1931534,35.90696842
3614,136.1806322,35.90701874
3619,136.1823655,35.90704848
3617,136.1815123,35.90705879
3735,136.1870228,35.90706863
3732,136.1865027,35.90707864
3731,136.1851026,35.90709865
3733,136.1859527,35.90709869
3618,136.1820723,35.90709878
3775,136.1907931,35.9071185
3616,136.1801322,35.90712884
3620,136.1827724,35.90714874
3621,136.1830624,35.90715875
3622,136.1836725,35.90717873
3833,136.1921833,35.90718849
3624,136.1841025,35.90718871
3625,136.1845026,35.90719873
3734,136.1857027,35.90720869
3773,136.189853,35.90722862
3774,136.190253,35.90723853
3779,136.1918532,35.90730855
3776,136.1906231,35.90736856
3626,136.1801822,35.90741885
3778,136.1912032,35.90742858
3786,136.1915333,35.90745852
3627,136.1808322,35.90749882
3781,136.1898331,35.90751864
3780,136.1919132,35.9075486
3777,136.1912532,35.90755857
3782,136.1904331,35.90757863
3834,136.1920833,35.90758853
3783,136.1907631,35.90761858
3737,136.1854727,35.90761875
3736,136.1869828,35.90762867
3784,136.1912532,35.90764863
3785,136.1916432,35.90765855
3628,136.1803922,35.90769888
3629,136.1809723,35.90770882
3787,136.1916533,35.90778861
3661,136.1865628,35.90785874
3660,136.1862128,35.90794871
3835,136.1920132,35.90798861
3670,136.1854226,35.90800879
3630,136.1806223,35.9080089
3789,136.1897331,35.90804866
3663,136.1838826,35.90805885
3631,136.1811423,35.90807888
3662,136.1832525,35.90808884
3664,136.1843026,35.90812879
3669,136.1854227,35.90818881
3665,136.1857727,35.90820882
3668,136.1848627,35.90821879
3790,136.190073,35.90823869
3791,136.1905331,35.90824869
3792,136.1908432,35.90825865
3666,136.1861028,35.90825879
3667,136.1843626,35.90826887
3840,136.1919432,35.90828863
3796,136.1915733,35.90828868
3793,136.1897231,35.90832867
3633,136.1807623,35.9083689
3632,136.1814223,35.90839892
3671,136.1861728,35.90847882
3675,136.1840526,35.90859891
3676,136.1848627,35.90860884
3677,136.1854126,35.90861881
3634,136.1810323,35.90861892
3794,136.1897231,35.90862876
3672,136.1825124,35.90862894
3678,136.1859428,35.90863882
3674,136.1835025,35.90863887
3673,136.1829925,35.90863893
3795,136.1915933,35.90864868
3836,136.1918633,35.90865871
3738,136.1866428,35.90866883
3635,136.1816724,35.90866897
3684,136.1844427,35.9086789
3799,136.1907432,35.90872873
3797,136.1900331,35.90872878
3798,136.1904332,35.9087487
3801,136.1918033,35.9087787
3689,136.1849727,35.90877887
3679,136.1829025,35.90878889
3800,136.1912432,35.90884873
3637,136.1811823,35.90884901
3803,136.1904132,35.90885879
3636,136.1817324,35.90885899
3804,136.1908532,35.90888874
3683,136.1840526,35.90894894
3680,136.1821124,35.90895893
3681,136.1824525,35.90896896
3682,136.1828125,35.90898896
3806,136.1898931,35.90902882
3802,136.189523,35.90903878
3687,136.1849726,35.90904894
3691,136.1831825,35.90904898
3805,136.1911933,35.90905875
3688,136.1854827,35.90905888
3739,136.1865828,35.90905889
3639,136.1813924,35.909069
3638,136.1819425,35.90907899
3839,136.1928034,35.90910873
3788,136.1917633,35.90911878
3740,136.1861828,35.90913892
3692,136.1840526,35.90913896
3690,136.1834026,35.90913897
3693,136.1844026,35.90913897
3807,136.1904031,35.90915881
3838,136.1924133,35.90917877
3837,136.1919933,35.90923876
3686,136.1825625,35.90928898
3809,136.1913832,35.90930878
3861,136.1919034,35.90938881
3685,136.1828725,35.90938902
3808,136.1905632,35.9094188
3641,136.1815724,35.90941903
3696,136.1843927,35.90943898
3744,136.1900432,35.90950887
3695,136.1836826,35.90950903
3698,136.1849227,35.90952894
3694,136.1854627,35.90954893
3702,136.1862628,35.90959889
3700,136.1859328,35.90960896
3697,136.1850627,35.90962896
3699,136.1856128,35.90966895
3640,136.1822524,35.90966905
3703,136.1843727,35.90968898
3844,136.1888831,35.90971893
3644,136.1817524,35.90973904
3741,136.1870329,35.90974896
3862,136.1920033,35.90976879
3843,136.188313,35.90976886
3701,136.1857728,35.90984899
3704,136.1843726,35.90990902
3742,136.1864528,35.91003895
3642,136.1825125,35.91006907
3841,136.188193,35.91015892
3743,136.1849627,35.91024904
3863,136.1919933,35.91025883
3864,136.1925834,35.91025887
3643,136.1820224,35.91031916
3842,136.188733,35.91035901
3845,136.188223,35.91042895
3708,136.1836426,35.91043911
3707,136.1831226,35.91052914
3706,136.1827126,35.91057917
3850,136.1876529,35.91062906
3865,136.1919233,35.91063889
3705,136.1821925,35.91065919
3866,136.1925635,35.91067889
3849,136.1887431,35.91071903
3847,136.187753,35.91071905
3848,136.188243,35.91072901
3846,136.1870829,35.91076904
3859,136.1894532,35.91077902
3851,136.1885231,35.910849
3853,136.1892331,35.91093902
3852,136.1888831,35.91093903
3860,136.1896631,35.91100901
3867,136.1919633,35.91105899
3854,136.1885631,35.9112691
3855,136.1889331,35.91127906
3856,136.1892531,35.91131903
3868,136.1919134,35.91132896
3857,136.1885731,35.91155907
3869,136.1919435,35.91213913
3858,136.187803,35.91233921
3870,136.1919534,35.91248914
3914,136.187063,35.9126593
3915,136.187373,35.91274923
3871,136.1919934,35.91277916
3916,136.1877631,35.9128293
3918,136.187053,35.91285925
3920,136.1873731,35.91289932
3917,136.187043,35.91299926
3923,136.1881631,35.91301933
3909,136.1894032,35.91302928
3921,136.187763,35.91304934
3911,136.1902233,35.91306926
3919,136.187363,35.91309927
3913,136.1905834,35.91310926
3907,136.1890032,35.9132193
3872,136.1920435,35.91322917
3922,136.1877631,35.91322936
3924,136.187003,35.91338938
3873,136.1920735,35.91354922
3912,136.1906933,35.91363931
3910,136.1902033,35.91366929
3908,136.1897733,35.91366934
3925,136.1929735,35.91367921
3906,136.1886032,35.91369931
3905,136.1881931,35.91372934
3904,136.1876831,35.91373934
4042,136.1919334,35.91380924
4041,136.1919335,35.9142193
4040,136.1919335,35.91448937
3928,136.1936037,35.91459937
4021,136.1912334,35.91478941
4028,136.1915734,35.91478941
4014,136.1908334,35.91479942
4037,136.1919635,35.91479942
4039,136.1919735,35.91495941
3930,136.1959238,35.91510934
4013,136.1908235,35.91512945
3931,136.1967939,35.91513929
4019,136.1911235,35.91513943
4027,136.1915935,35.91514941
4036,136.1919536,35.91517939
3929,136.1937437,35.91525936
4038,136.1919636,35.91531946
4012,136.1908134,35.91546949
4018,136.1910735,35.91549945
4026,136.1915135,35.91549948
4035,136.1919335,35.91550944
